BLOCK_TIMESTAMP,FROM_ADDRESS,TO_ADDRESS,VALUE,TRANSACTION_HASH,NONCE,FROM_ADDRESS_BLOCKCHAIN,TO_ADDRESS_BLOCKCHAIN,GAS,RECEIPT_GAS_USED,ADDRESS_COMUM
2023-03-22 17:40:11.000000 UTC,0x0000000000000000000000000000000000000000,0x79449754d049d5c92f4edf38779bfd6cf7366d2b,73,0x6ab30cf942df104a30a4069a4509dba36ab4583789b7673818bd91deb0f89472,1,0x79449754d049d5c92f4edf38779bfd6cf7366d2b,0x00005ea00ac477b1030ce78506496e8c2de24bf5,898890,591546,0x4b0d8beb9b6c7f284c9daec8427d4c7815dd1bc5
2023-03-22 17:40:11.000000 UTC,0x0000000000000000000000000000000000000000,0x79449754d049d5c92f4edf38779bfd6cf7366d2b,107,0x6ab30cf942df104a30a4069a4509dba36ab4583789b7673818bd91deb0f89472,1,0x79449754d049d5c92f4edf38779bfd6cf7366d2b,0x00005ea00ac477b1030ce78506496e8c2de24bf5,898890,591546,0x4b0d8beb9b6c7f284c9daec8427d4c7815dd1bc5
2023-03-22 17:40:11.000000 UTC,0x0000000000000000000000000000000000000000,0x79449754d049d5c92f4edf38779bfd6cf7366d2b,176,0x6ab30cf942df104a30a4069a4509dba36ab4583789b7673818bd91deb0f89472,1,0x79449754d049d5c92f4edf38779bfd6cf7366d2b,0x00005ea00ac477b1030ce78506496e8c2de24bf5,898890,591546,0x4b0d8beb9b6c7f284c9daec8427d4c7815dd1bc5
2023-03-22 17:40:11.000000 UTC,0x0000000000000000000000000000000000000000,0x79449754d049d5c92f4edf38779bfd6cf7366d2b,249,0x6ab30cf942df104a30a4069a4509dba36ab4583789b7673818bd91deb0f89472,1,0x79449754d049d5c92f4edf38779bfd6cf7366d2b,0x00005ea00ac477b1030ce78506496e8c2de24bf5,898890,591546,0x4b0d8beb9b6c7f284c9daec8427d4c7815dd1bc5
2023-03-22 17:40:11.000000 UTC,0x0000000000000000000000000000000000000000,0x79449754d049d5c92f4edf38779bfd6cf7366d2b,12,0x6ab30cf942df104a30a4069a4509dba36ab4583789b7673818bd91deb0f89472,1,0x79449754d049d5c92f4edf38779bfd6cf7366d2b,0x00005ea00ac477b1030ce78506496e8c2de24bf5,898890,591546,0x4b0d8beb9b6c7f284c9daec8427d4c7815dd1bc5
2023-03-22 17:40:11.000000 UTC,0x0000000000000000000000000000000000000000,0x79449754d049d5c92f4edf38779bfd6cf7366d2b,109,0x6ab30cf942df104a30a4069a4509dba36ab4583789b7673818bd91deb0f89472,1,0x79449754d049d5c92f4edf38779bfd6cf7366d2b,0x00005ea00ac477b1030ce78506496e8c2de24bf5,898890,591546,0x4b0d8beb9b6c7f284c9daec8427d4c7815dd1bc5
2023-03-22 17:40:11.000000 UTC,0x0000000000000000000000000000000000000000,0x79449754d049d5c92f4edf38779bfd6cf7366d2b,21,0x6ab30cf942df104a30a4069a4509dba36ab4583789b7673818bd91deb0f89472,1,0x79449754d049d5c92f4edf38779bfd6cf7366d2b,0x00005ea00ac477b1030ce78506496e8c2de24bf5,898890,591546,0x4b0d8beb9b6c7f284c9daec8427d4c7815dd1bc5
2023-03-22 17:40:11.000000 UTC,0x0000000000000000000000000000000000000000,0x79449754d049d5c92f4edf38779bfd6cf7366d2b,146,0x6ab30cf942df104a30a4069a4509dba36ab4583789b7673818bd91deb0f89472,1,0x79449754d049d5c92f4edf38779bfd6cf7366d2b,0x00005ea00ac477b1030ce78506496e8c2de24bf5,898890,591546,0x4b0d8beb9b6c7f284c9daec8427d4c7815dd1bc5
2023-03-22 17:40:11.000000 UTC,0x0000000000000000000000000000000000000000,0x79449754d049d5c92f4edf38779bfd6cf7366d2b,62,0x6ab30cf942df104a30a4069a4509dba36ab4583789b7673818bd91deb0f89472,1,0x79449754d049d5c92f4edf38779bfd6cf7366d2b,0x00005ea00ac477b1030ce78506496e8c2de24bf5,898890,591546,0x4b0d8beb9b6c7f284c9daec8427d4c7815dd1bc5
2023-03-22 17:40:11.000000 UTC,0x0000000000000000000000000000000000000000,0x79449754d049d5c92f4edf38779bfd6cf7366d2b,227,0x6ab30cf942df104a30a4069a4509dba36ab4583789b7673818bd91deb0f89472,1,0x79449754d049d5c92f4edf38779bfd6cf7366d2b,0x00005ea00ac477b1030ce78506496e8c2de24bf5,898890,591546,0x4b0d8beb9b6c7f284c9daec8427d4c7815dd1bc5
